Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Gender,Churn
7018,2022-05-04 07:21:55,Books,109,4,2229,PayPal,59,0.0,Female,0
7018,2020-06-09 09:23:04,Books,228,2,2044,Cash,59,1.0,Female,0
7018,2021-11-12 12:00:25,Electronics,69,5,1113,PayPal,59,0.0,Female,0
7018,2021-07-16 08:53:42,Books,431,4,4121,PayPal,59,1.0,Female,0
9451,2023-03-27 13:05:24,Electronics,347,5,4448,PayPal,40,1.0,Female,0
9451,2023-06-08 06:57:12,Clothing,63,2,3549,Cash,40,0.0,Female,0
9451,2020-08-04 03:04:09,Books,195,1,1942,PayPal,40,1.0,Female,0
9451,2021-01-29 03:21:07,Home,331,2,4819,PayPal,40,1.0,Female,0
9451,2023-03-03 02:19:24,Books,371,3,736,PayPal,40,1.0,Female,0
9451,2020-11-16 15:38:13,Books,310,5,1266,PayPal,40,1.0,Female,0
9451,2021-05-23 05:09:04,Clothing,293,5,4024,Credit Card,40,0.0,Female,0
9451,2021-05-25 08:10:26,Electronics,271,2,2580,Cash,40,0.0,Female,0
48664,2022-06-30 11:41:29,Electronics,11,2,2853,PayPal,35,0.0,Male,0
48664,2020-10-12 18:34:44,Clothing,260,3,4642,Credit Card,35,0.0,Male,0
48664,2023-06-08 03:05:26,Books,213,3,2167,PayPal,35,1.0,Male,0
48664,2022-01-11 02:19:22,Electronics,58,5,1921,Credit Card,35,0.0,Male,0
48664,2022-03-18 23:07:16,Clothing,312,1,1476,PayPal,35,1.0,Male,0
17918,2022-06-02 12:51:30,Electronics,215,2,3123,Credit Card,54,0.0,Female,0
17918,2020-05-28 12:39:37,Home,51,2,3508,Credit Card,54,0.0,Female,0
17918,2021-12-23 00:56:18,Clothing,73,1,4223,Cash,54,0.0,Female,0
17918,2022-12-10 21:21:51,Books,436,4,2429,Credit Card,54,0.0,Female,0
17918,2021-05-11 07:25:06,Electronics,404,4,3655,Credit Card,54,0.0,Female,0
17918,2023-07-01 21:45:26,Electronics,203,3,2076,Credit Card,54,1.0,Female,0
42377,2023-01-21 00:08:18,Books,10,4,4868,Credit Card,24,0.0,Male,0
42377,2021-08-25 21:02:22,Books,62,3,423,Credit Card,24,0.0,Male,0
42377,2021-12-30 14:51:11,Electronics,225,1,3726,PayPal,24,1.0,Male,0
42377,2021-04-26 14:21:29,Home,211,3,3859,Credit Card,24,0.0,Male,0
22051,2020-08-08 20:03:26,Home,475,1,975,Cash,49,1.0,Male,0
22051,2021-12-27 20:17:28,Electronics,154,1,3074,PayPal,49,1.0,Male,0
22051,2023-06-30 21:29:10,Clothing,325,2,2790,Credit Card,49,1.0,Male,0
22051,2022-07-14 20:33:51,Home,354,4,3089,PayPal,49,0.0,Male,0
756,2022-01-01 07:03:52,Home,145,1,2830,Cash,53,0.0,Female,0
756,2020-02-11 06:15:13,Books,43,4,3712,PayPal,53,1.0,Female,0
756,2021-05-03 03:34:55,Clothing,324,3,2608,Cash,53,1.0,Female,0
756,2022-11-12 00:50:47,Clothing,275,4,594,Credit Card,53,0.0,Female,0
25382,2021-11-17 12:55:01,Home,409,1,210,PayPal,18,0.0,Female,0
25382,2023-08-31 09:52:33,Books,170,3,1636,Credit Card,18,0.0,Female,0
25382,2021-05-24 05:55:09,Electronics,447,5,4602,Cash,18,0.0,Female,0
25382,2023-07-27 16:08:39,Home,251,5,3910,Cash,18,0.0,Female,0
25382,2021-10-25 19:38:59,Clothing,251,2,3040,Cash,18,0.0,Female,0
18953,2022-04-08 01:19:23,Home,435,3,810,Credit Card,27,0.0,Female,0
18953,2020-04-12 09:52:33,Clothing,308,4,4617,Cash,27,0.0,Female,0
18953,2020-08-11 05:27:55,Electronics,410,5,4029,PayPal,27,0.0,Female,0
35523,2023-04-28 15:46:24,Books,240,3,1147,Credit Card,53,0.0,Male,0
35523,2021-12-19 21:35:20,Electronics,51,2,1614,Cash,53,1.0,Male,0
35523,2022-07-10 12:28:41,Clothing,293,5,1702,Cash,53,0.0,Male,0
35523,2023-01-08 01:15:29,Home,265,2,2892,Cash,53,0.0,Male,0
35523,2022-02-15 12:59:09,Books,82,4,2816,Credit Card,53,0.0,Male,0
35523,2020-01-20 21:23:20,Home,292,1,4171,Credit Card,53,1.0,Male,0
35523,2022-06-23 07:53:41,Books,269,3,1716,PayPal,53,1.0,Male,0
35523,2021-01-22 21:33:12,Clothing,106,5,1915,Cash,53,0.0,Male,0
20567,2021-05-27 21:55:55,Books,422,4,3756,Cash,59,1.0,Male,0
20567,2021-09-29 09:11:28,Books,441,3,1058,Credit Card,59,1.0,Male,0
20567,2022-10-10 08:49:31,Books,292,4,3284,Cash,59,0.0,Male,0
20567,2020-10-29 10:47:50,Home,429,4,662,PayPal,59,0.0,Male,0
20567,2023-01-02 06:36:49,Home,205,2,1496,PayPal,59,0.0,Male,0
20567,2021-05-26 08:28:07,Home,87,1,4921,Credit Card,59,0.0,Male,0
6061,2023-02-10 23:26:47,Electronics,13,3,2205,Credit Card,43,1.0,Female,1
6061,2021-06-14 00:38:10,Books,304,1,2206,Credit Card,43,1.0,Female,1
6061,2021-02-17 03:52:04,Home,469,3,2608,Cash,43,1.0,Female,1
6061,2022-08-09 20:56:30,Books,140,5,3316,PayPal,43,1.0,Female,1
6061,2022-03-06 11:03:44,Home,332,5,653,Cash,43,0.0,Female,1
6061,2021-12-03 10:45:15,Clothing,150,5,4486,Cash,43,0.0,Female,1
6061,2022-06-06 14:02:49,Electronics,119,4,3004,PayPal,43,0.0,Female,1
49811,2020-12-07 00:36:22,Electronics,100,2,708,Cash,34,1.0,Male,0
49811,2020-11-15 12:37:48,Home,251,1,4211,Credit Card,34,1.0,Male,0
49811,2021-04-19 09:37:44,Clothing,68,1,4831,PayPal,34,1.0,Male,0
49811,2022-10-25 06:06:10,Electronics,344,2,4466,Cash,34,0.0,Male,0
49811,2021-08-31 07:10:57,Home,271,5,4743,Cash,34,0.0,Male,0
49811,2020-01-28 18:30:10,Home,210,1,4046,Credit Card,34,0.0,Male,0
23378,2020-06-13 19:52:48,Clothing,27,2,3562,Cash,37,1.0,Male,0
23378,2021-01-31 21:06:58,Books,247,4,945,Cash,37,0.0,Male,0
23378,2020-08-20 14:38:47,Books,50,3,2310,Credit Card,37,0.0,Male,0
23378,2020-02-25 03:26:17,Electronics,326,2,3424,Credit Card,37,0.0,Male,0
23378,2023-04-03 06:36:10,Home,128,3,4424,Credit Card,37,0.0,Male,0
23378,2023-07-20 01:13:49,Clothing,298,5,747,Cash,37,0.0,Male,0
23378,2021-06-25 17:29:14,Home,295,3,2916,PayPal,37,0.0,Male,0
10632,2021-09-29 10:49:59,Electronics,470,5,4681,Cash,44,0.0,Female,0
10632,2020-03-26 16:56:20,Electronics,117,3,3077,Credit Card,44,0.0,Female,0
10632,2021-11-21 18:29:32,Home,447,3,4202,Cash,44,0.0,Female,0
2825,2021-09-14 11:22:26,Books,47,3,2087,Cash,61,0.0,Female,0
2825,2020-02-17 04:51:53,Home,60,4,3663,Cash,61,0.0,Female,0
2825,2022-02-23 02:22:31,Clothing,23,1,2614,Cash,61,1.0,Female,0
2825,2020-10-23 02:35:04,Books,346,3,4088,Credit Card,61,1.0,Female,0
26919,2020-04-21 01:55:09,Books,297,1,669,Cash,56,1.0,Female,0
26919,2020-12-19 00:34:27,Electronics,101,1,1179,Credit Card,56,1.0,Female,0
44372,2023-02-21 07:59:33,Home,197,2,2203,PayPal,53,0.0,Male,0
44372,2020-07-27 14:08:01,Electronics,80,2,4040,PayPal,53,0.0,Male,0
44372,2022-01-28 20:33:28,Home,296,1,938,PayPal,53,1.0,Male,0
44372,2022-04-25 21:15:05,Electronics,388,1,2458,Credit Card,53,0.0,Male,0
44372,2022-07-06 22:08:34,Electronics,132,1,517,Credit Card,53,0.0,Male,0
44372,2021-03-07 02:23:20,Books,188,5,2643,Cash,53,0.0,Male,0
44372,2021-11-12 03:25:57,Home,154,5,1186,Cash,53,1.0,Male,0
44372,2021-05-30 14:51:36,Home,39,1,3768,Cash,53,0.0,Male,0
42541,2022-04-12 05:06:24,Home,99,5,2879,PayPal,19,0.0,Male,0
42541,2023-05-13 22:06:38,Clothing,493,2,2013,PayPal,19,0.0,Male,0
42541,2023-08-10 02:38:29,Books,169,1,3376,PayPal,19,0.0,Male,0
42541,2021-12-08 11:49:10,Books,11,1,3032,Cash,19,0.0,Male,0
42541,2020-12-12 10:24:24,Electronics,145,5,380,Credit Card,19,0.0,Male,0
18340,2020-09-26 07:24:58,Books,418,5,2438,Credit Card,40,0.0,Male,0
18340,2022-04-07 19:36:51,Electronics,358,5,3649,Cash,40,0.0,Male,0
18340,2021-04-24 11:03:01,Electronics,413,2,2271,Credit Card,40,0.0,Male,0
18340,2023-01-01 22:07:04,Home,329,1,3676,Credit Card,40,0.0,Male,0
18340,2023-08-17 23:35:24,Electronics,25,3,2408,Credit Card,40,1.0,Male,0
18340,2023-09-02 01:51:52,Home,464,3,1592,Cash,40,1.0,Male,0
18340,2020-05-21 00:28:02,Clothing,406,1,4131,PayPal,40,0.0,Male,0
22053,2022-07-29 20:13:41,Electronics,162,5,5280,Cash,57,0.0,Male,0
22053,2021-06-16 12:34:23,Home,210,4,1041,PayPal,57,1.0,Male,0
22053,2021-03-15 02:33:31,Home,466,4,794,Cash,57,0.0,Male,0
22053,2023-06-30 21:57:44,Electronics,284,4,2817,PayPal,57,0.0,Male,0
29603,2023-07-08 07:00:53,Clothing,81,3,2567,PayPal,63,1.0,Female,0
29603,2022-02-12 11:33:46,Clothing,214,5,920,PayPal,63,0.0,Female,0
29603,2023-05-14 12:59:27,Home,294,4,4642,Credit Card,63,1.0,Female,0
34141,2021-09-25 09:37:57,Books,96,4,2265,PayPal,42,1.0,Female,0
34141,2021-03-19 07:42:38,Electronics,397,3,2643,Cash,42,0.0,Female,0
34141,2021-02-23 00:55:51,Clothing,422,4,3707,PayPal,42,0.0,Female,0
34141,2021-10-30 04:49:47,Books,329,1,4456,Credit Card,42,0.0,Female,0
34141,2020-11-10 05:11:56,Home,300,2,903,PayPal,42,0.0,Female,0
34141,2020-11-20 04:28:45,Books,362,3,3787,PayPal,42,0.0,Female,0
34141,2021-07-11 13:18:23,Electronics,16,5,4033,Cash,42,0.0,Female,0
34141,2023-06-14 06:25:15,Home,145,3,2834,PayPal,42,0.0,Female,0
34141,2020-04-06 19:15:32,Clothing,18,3,4670,Cash,42,1.0,Female,0
34141,2022-05-06 08:26:42,Books,69,1,4125,Cash,42,0.0,Female,0
4119,2020-10-02 04:41:03,Clothing,110,4,870,PayPal,31,0.0,Male,0
4119,2021-06-01 00:21:17,Books,380,2,631,PayPal,31,0.0,Male,0
4119,2021-11-18 14:59:55,Books,137,2,4588,Cash,31,1.0,Male,0
4119,2023-04-12 09:58:21,Clothing,373,3,2108,PayPal,31,1.0,Male,0
4119,2023-03-26 05:31:05,Books,347,4,1472,Cash,31,0.0,Male,0
35798,2021-06-20 21:12:53,Books,482,5,3113,Cash,19,0.0,Male,0
35798,2023-04-27 07:46:33,Clothing,148,1,4168,Cash,19,1.0,Male,0
35798,2023-02-14 21:58:36,Clothing,498,1,4889,Credit Card,19,0.0,Male,0
35798,2021-11-28 07:33:09,Electronics,66,1,861,PayPal,19,0.0,Male,0
38473,2022-02-20 20:57:23,Home,161,3,2111,PayPal,42,1.0,Female,0
38473,2020-10-08 07:25:03,Electronics,465,1,2039,Cash,42,1.0,Female,0
38473,2022-10-25 23:00:36,Electronics,134,5,4931,PayPal,42,0.0,Female,0
38473,2022-07-06 13:28:39,Clothing,31,1,1360,PayPal,42,1.0,Female,0
38473,2021-08-03 07:19:00,Home,122,3,5028,PayPal,42,0.0,Female,0
26523,2021-04-15 21:52:44,Books,153,5,3096,PayPal,25,0.0,Female,0
26523,2020-10-15 07:13:20,Books,131,5,3938,Cash,25,0.0,Female,0
26523,2021-10-29 08:38:25,Books,241,3,4079,PayPal,25,1.0,Female,0
26523,2021-06-07 22:54:27,Clothing,92,3,613,Credit Card,25,1.0,Female,0
26523,2022-10-30 16:31:42,Books,350,4,3383,PayPal,25,1.0,Female,0
26523,2023-08-07 16:16:58,Home,209,2,2793,Credit Card,25,1.0,Female,0
15681,2022-12-27 08:36:04,Clothing,39,2,4749,Cash,64,0.0,Male,0
15681,2021-04-27 13:39:02,Books,445,2,2178,PayPal,64,0.0,Male,0
15681,2020-06-25 13:15:54,Electronics,307,1,3444,Credit Card,64,0.0,Male,0
2105,2022-10-14 03:45:34,Electronics,221,5,1631,Cash,34,1.0,Female,0
2105,2020-02-10 10:02:59,Clothing,412,2,4068,PayPal,34,1.0,Female,0
2105,2021-01-04 21:34:17,Electronics,490,1,2769,PayPal,34,0.0,Female,0
2105,2023-08-26 01:41:14,Home,192,4,5084,PayPal,34,0.0,Female,0
2105,2021-01-30 20:00:11,Home,79,5,4017,Credit Card,34,0.0,Female,0
2105,2020-12-22 10:25:56,Clothing,401,3,3458,Credit Card,34,1.0,Female,0
2105,2021-02-19 04:21:38,Books,279,3,1883,Cash,34,0.0,Female,0
41934,2021-12-16 16:24:13,Home,245,2,1593,Credit Card,23,1.0,Female,1
41934,2023-04-06 09:03:05,Electronics,268,5,2323,Credit Card,23,0.0,Female,1
41934,2022-02-14 07:59:20,Electronics,24,1,974,Cash,23,0.0,Female,1
41934,2020-04-07 20:43:05,Home,87,2,2054,Cash,23,0.0,Female,1
21482,2021-12-10 09:15:33,Home,482,2,532,Credit Card,49,0.0,Female,1
21482,2021-11-24 09:53:36,Home,217,1,4187,PayPal,49,1.0,Female,1
21482,2022-10-23 05:17:16,Clothing,213,3,5132,PayPal,49,1.0,Female,1
43060,2020-03-25 02:42:01,Home,468,5,2896,Credit Card,62,0.0,Female,0
43060,2023-06-05 04:37:23,Books,115,4,1599,Credit Card,62,0.0,Female,0
43060,2022-10-10 07:22:58,Home,365,2,4779,PayPal,62,0.0,Female,0
43060,2020-12-29 08:40:14,Home,236,3,4752,Credit Card,62,1.0,Female,0
43060,2022-12-11 14:38:48,Books,335,4,5297,PayPal,62,1.0,Female,0
46998,2020-07-08 17:47:29,Electronics,55,3,3894,PayPal,28,1.0,Female,1
46998,2021-01-24 05:44:19,Home,93,5,539,Credit Card,28,0.0,Female,1
46998,2020-07-12 17:49:11,Clothing,444,5,323,PayPal,28,0.0,Female,1
46998,2020-01-16 22:04:37,Electronics,80,4,4841,PayPal,28,0.0,Female,1
46998,2021-11-18 12:56:20,Clothing,385,4,3550,Credit Card,28,0.0,Female,1
46998,2021-05-09 14:50:54,Home,297,3,5002,Credit Card,28,0.0,Female,1
46998,2022-06-17 07:59:41,Clothing,368,3,2672,Cash,28,0.0,Female,1
28907,2020-04-02 05:28:59,Books,10,5,5155,Cash,51,1.0,Female,0
28907,2023-03-06 21:43:51,Books,402,1,689,Cash,51,1.0,Female,0
28907,2022-03-31 18:39:32,Home,129,3,3874,Cash,51,0.0,Female,0
28907,2022-05-08 06:42:18,Clothing,451,1,4131,Credit Card,51,0.0,Female,0
28907,2023-08-25 21:37:17,Electronics,263,1,1241,Credit Card,51,0.0,Female,0
28907,2020-06-08 03:08:24,Clothing,267,5,5126,Cash,51,1.0,Female,0
28907,2022-01-26 09:50:11,Home,32,1,5179,Credit Card,51,1.0,Female,0
21936,2021-06-06 02:59:46,Electronics,395,4,5065,PayPal,35,0.0,Male,0
21936,2021-10-11 11:16:54,Books,410,1,2486,PayPal,35,0.0,Male,0
21936,2021-02-10 18:35:41,Electronics,361,1,234,PayPal,35,0.0,Male,0
21936,2021-06-17 16:47:47,Clothing,382,5,1674,Cash,35,1.0,Male,0
21936,2023-03-13 16:22:07,Books,331,2,2084,Credit Card,35,0.0,Male,0
9612,2022-06-10 18:50:35,Electronics,257,2,3916,Cash,25,0.0,Female,0
9612,2021-07-26 15:56:05,Home,308,5,424,Cash,25,1.0,Female,0
9612,2023-08-19 10:46:03,Books,83,1,5003,PayPal,25,0.0,Female,0
7419,2021-05-17 15:02:13,Books,424,4,4255,Cash,67,0.0,Male,0
7419,2023-07-30 01:22:24,Books,358,1,3569,Credit Card,67,1.0,Male,0
7419,2023-05-12 13:24:08,Home,484,1,2069,Cash,67,0.0,Male,0
7419,2020-07-27 14:36:19,Books,303,2,4231,Credit Card,67,1.0,Male,0
7419,2022-09-18 06:42:24,Books,180,1,2518,Cash,67,1.0,Male,0
7419,2022-11-29 00:50:37,Books,334,2,1003,Credit Card,67,0.0,Male,0
7419,2022-08-31 03:11:36,Electronics,20,1,3045,Cash,67,1.0,Male,0
7419,2022-07-06 10:43:23,Electronics,444,1,2002,Cash,67,0.0,Male,0
34238,2021-08-11 11:08:35,Books,478,5,1046,Credit Card,34,1.0,Female,1
34238,2021-12-18 02:52:18,Books,470,4,1699,PayPal,34,0.0,Female,1
34238,2020-10-12 03:05:56,Books,306,5,3652,Cash,34,1.0,Female,1
34238,2021-10-29 09:27:43,Clothing,329,3,4551,PayPal,34,0.0,Female,1
34238,2020-09-09 18:21:36,Clothing,19,1,2611,Cash,34,0.0,Female,1
34977,2023-04-07 10:18:58,Home,159,5,755,Cash,35,1.0,Female,1
36750,2021-11-20 22:10:21,Home,219,2,3314,Cash,23,1.0,Male,1
36750,2021-11-08 14:21:21,Clothing,401,5,3512,Cash,23,1.0,Male,1
36750,2021-06-11 23:58:11,Home,408,3,399,Credit Card,23,1.0,Male,1
36750,2023-02-20 07:52:47,Books,181,5,1122,Cash,23,0.0,Male,1
13814,2023-03-07 17:48:50,Clothing,322,2,3458,Cash,56,1.0,Male,0
13814,2021-09-01 03:53:23,Books,393,4,3719,PayPal,56,0.0,Male,0
13814,2021-03-11 08:05:27,Clothing,182,2,2412,Credit Card,56,0.0,Male,0
13814,2023-05-16 16:57:03,Clothing,241,3,4832,Credit Card,56,1.0,Male,0
13814,2021-03-12 15:20:29,Clothing,309,2,2822,PayPal,56,0.0,Male,0
13814,2020-07-12 10:17:37,Home,39,1,1732,PayPal,56,1.0,Male,0
13814,2020-08-18 15:15:04,Books,123,3,522,Credit Card,56,1.0,Male,0
47375,2021-10-17 08:28:40,Home,329,1,4780,Cash,22,1.0,Male,0
47375,2020-12-15 02:21:34,Books,109,3,4257,Cash,22,0.0,Male,0
47375,2020-01-13 16:23:43,Home,93,5,549,Cash,22,1.0,Male,0
47375,2020-10-16 14:12:49,Home,352,1,927,PayPal,22,0.0,Male,0
47375,2022-11-03 11:33:01,Electronics,439,4,5036,Credit Card,22,0.0,Male,0
37046,2021-02-15 13:30:26,Electronics,244,1,140,Cash,24,0.0,Male,0
37046,2023-07-04 20:08:50,Clothing,232,5,4017,Cash,24,0.0,Male,0
37046,2022-10-23 02:18:49,Books,489,5,3515,Credit Card,24,0.0,Male,0
37046,2022-04-17 01:27:42,Books,182,3,2568,PayPal,24,1.0,Male,0
37046,2020-11-09 00:05:47,Books,361,3,553,Credit Card,24,0.0,Male,0
37046,2020-05-04 23:40:35,Home,50,4,1151,Cash,24,1.0,Male,0
31385,2020-02-24 18:25:36,Home,250,5,339,Credit Card,65,0.0,Female,0
31385,2022-03-24 14:49:10,Home,96,1,2980,Cash,65,0.0,Female,0
31385,2020-01-08 17:18:19,Home,367,2,4883,Cash,65,0.0,Female,0
31385,2020-03-25 12:27:59,Electronics,54,1,389,Credit Card,65,1.0,Female,0
31385,2023-05-12 22:33:08,Books,82,1,4999,Cash,65,1.0,Female,0
31385,2020-12-21 06:15:01,Electronics,168,2,712,Cash,65,1.0,Female,0
31385,2020-03-12 18:57:00,Books,436,4,4157,Credit Card,65,0.0,Female,0
31721,2023-04-04 14:28:19,Clothing,384,5,5012,PayPal,52,0.0,Female,0
31721,2021-01-04 10:29:17,Electronics,66,2,5070,PayPal,52,0.0,Female,0
31721,2021-05-05 05:22:54,Books,395,4,2523,PayPal,52,0.0,Female,0
19128,2021-09-08 07:38:57,Home,278,3,2117,PayPal,36,1.0,Male,0
19128,2023-01-18 21:40:16,Electronics,371,3,3947,Cash,36,1.0,Male,0
19128,2022-12-02 01:45:10,Home,35,3,3875,Cash,36,0.0,Male,0
19128,2022-08-18 00:50:07,Electronics,77,4,4728,Credit Card,36,0.0,Male,0
28154,2021-02-22 04:54:03,Clothing,452,1,1727,Credit Card,60,0.0,Male,0
28154,2022-10-28 13:02:03,Electronics,355,3,4651,Credit Card,60,1.0,Male,0
28154,2023-06-20 02:05:47,Home,15,4,3691,PayPal,60,0.0,Male,0
28154,2022-08-16 16:13:21,Electronics,123,2,4070,PayPal,60,1.0,Male,0
28154,2023-03-31 03:51:17,Home,31,4,1694,Credit Card,60,1.0,Male,0
28154,2023-06-03 09:16:54,Home,68,5,2547,Cash,60,0.0,Male,0
27022,2022-09-24 17:56:30,Home,46,4,1256,Cash,33,0.0,Male,0
27022,2020-07-02 08:48:42,Electronics,150,3,608,Credit Card,33,1.0,Male,0
27022,2022-07-04 04:19:03,Clothing,314,5,665,PayPal,33,1.0,Male,0
24445,2021-11-15 03:53:23,Electronics,290,5,1955,Cash,66,0.0,Male,0
24445,2022-01-12 11:28:14,Books,240,4,1048,Cash,66,0.0,Male,0
24445,2020-10-27 19:41:52,Clothing,319,3,2150,Cash,66,1.0,Male,0
37108,2022-11-03 21:45:25,Books,283,5,1846,PayPal,58,0.0,Female,1
37108,2021-07-03 01:20:42,Books,106,2,2403,Credit Card,58,0.0,Female,1
37108,2020-11-25 16:27:25,Home,348,5,2377,PayPal,58,0.0,Female,1
37108,2023-07-23 09:42:46,Books,201,2,4777,Cash,58,1.0,Female,1
37108,2020-11-18 18:53:34,Clothing,140,2,5117,PayPal,58,1.0,Female,1
37108,2022-06-05 21:22:54,Clothing,456,4,2749,Cash,58,0.0,Female,1
17184,2021-03-19 22:13:53,Clothing,457,4,2650,PayPal,18,0.0,Female,0
17184,2022-01-10 00:34:36,Electronics,44,1,3075,Cash,18,1.0,Female,0
17184,2021-06-11 04:18:54,Home,320,1,1849,Cash,18,0.0,Female,0
17184,2020-03-18 11:39:29,Home,133,5,795,Cash,18,1.0,Female,0
17184,2020-09-07 22:42:09,Books,245,3,5023,Credit Card,18,0.0,Female,0
17184,2022-04-01 04:47:49,Clothing,77,1,1878,Credit Card,18,1.0,Female,0
17184,2021-07-11 23:57:10,Clothing,140,4,1453,PayPal,18,0.0,Female,0
17184,2021-08-01 03:17:24,Home,264,4,2652,Credit Card,18,1.0,Female,0
40091,2023-07-22 10:14:33,Electronics,386,4,2418,Credit Card,55,0.0,Female,0
40091,2020-11-19 09:28:23,Home,176,1,3866,PayPal,55,1.0,Female,0
40091,2023-02-19 07:32:18,Books,130,3,3851,PayPal,55,0.0,Female,0
40091,2021-07-23 17:54:34,Home,54,3,4572,Credit Card,55,0.0,Female,0
40091,2022-12-04 00:30:40,Books,432,3,1936,PayPal,55,0.0,Female,0
40091,2022-08-19 12:38:54,Books,165,1,803,PayPal,55,0.0,Female,0
40091,2020-04-11 22:22:49,Home,187,2,3877,PayPal,55,0.0,Female,0
40091,2023-02-16 07:12:49,Electronics,215,5,4270,Cash,55,1.0,Female,0
40091,2023-03-24 02:20:32,Electronics,411,5,3601,Credit Card,55,1.0,Female,0
48893,2021-03-17 13:58:38,Home,142,4,2166,PayPal,32,0.0,Male,0
48893,2021-12-10 20:32:47,Home,317,2,4875,Credit Card,32,0.0,Male,0
48893,2020-01-13 09:36:01,Home,459,3,1095,Credit Card,32,0.0,Male,0
48893,2021-06-14 07:02:11,Electronics,414,5,3125,PayPal,32,1.0,Male,0
48893,2022-05-19 22:41:36,Clothing,385,2,3897,Credit Card,32,1.0,Male,0
48893,2022-01-09 01:22:51,Books,218,3,796,PayPal,32,0.0,Male,0
41469,2023-02-26 00:49:00,Home,373,3,3081,Credit Card,25,0.0,Female,0
41469,2021-09-07 11:59:41,Electronics,340,5,774,PayPal,25,1.0,Female,0
41469,2023-08-29 03:00:56,Electronics,38,2,1249,Credit Card,25,0.0,Female,0
20702,2020-01-21 09:45:28,Books,247,4,1876,PayPal,66,1.0,Female,0
20702,2023-08-13 15:50:59,Books,146,3,3565,Credit Card,66,1.0,Female,0
20702,2023-05-06 03:21:07,Books,245,3,3156,Cash,66,1.0,Female,0
20702,2022-06-30 19:41:21,Electronics,425,5,5206,Credit Card,66,0.0,Female,0
20702,2020-02-16 16:24:55,Books,350,3,3153,Cash,66,0.0,Female,0
20702,2020-08-05 02:24:26,Electronics,196,1,2056,Credit Card,66,0.0,Female,0
24313,2021-06-15 03:17:48,Electronics,378,1,2213,Credit Card,55,1.0,Female,0
24313,2022-10-09 10:06:13,Books,112,2,1441,Credit Card,55,0.0,Female,0
24313,2021-06-09 15:27:41,Electronics,360,4,2425,PayPal,55,1.0,Female,0
24313,2023-03-01 22:07:06,Books,26,1,4129,Credit Card,55,1.0,Female,0
6381,2022-03-23 01:02:48,Electronics,143,4,5174,Credit Card,58,0.0,Male,0
6381,2020-01-11 08:56:03,Clothing,94,1,1434,PayPal,58,0.0,Male,0
47221,2022-11-06 02:35:11,Home,17,5,1302,PayPal,27,1.0,Female,0
47221,2021-03-13 12:43:44,Electronics,394,4,4692,Cash,27,0.0,Female,0
47221,2020-05-21 11:25:38,Electronics,207,5,1101,Cash,27,1.0,Female,0
47221,2021-07-18 22:32:57,Books,105,3,4159,Cash,27,0.0,Female,0
47221,2021-11-08 00:32:44,Home,293,3,3907,PayPal,27,0.0,Female,0
14741,2021-06-21 20:02:47,Electronics,162,4,503,PayPal,32,0.0,Male,0
14741,2020-04-29 12:16:49,Clothing,47,1,1526,PayPal,32,0.0,Male,0
14741,2023-04-04 16:14:50,Home,73,3,4729,Credit Card,32,0.0,Male,0
14741,2021-03-10 02:22:36,Books,290,2,2489,Cash,32,0.0,Male,0
14741,2020-01-20 01:45:53,Clothing,293,4,3512,Credit Card,32,0.0,Male,0
14741,2020-05-21 06:37:20,Books,250,3,816,Credit Card,32,0.0,Male,0
3114,2020-06-08 14:10:13,Books,335,4,2038,Credit Card,19,0.0,Female,0
3114,2020-06-25 09:16:10,Books,431,5,4596,Cash,19,1.0,Female,0
3114,2021-11-06 12:12:44,Home,31,3,367,Credit Card,19,1.0,Female,0
28037,2022-02-07 16:09:01,Books,310,1,2714,Cash,29,1.0,Female,1
28037,2020-05-14 17:45:32,Home,307,3,3480,Credit Card,29,1.0,Female,1
28037,2020-09-04 23:56:53,Home,175,1,2206,Credit Card,29,0.0,Female,1
28037,2020-04-11 12:06:11,Electronics,334,2,930,Credit Card,29,1.0,Female,1
28037,2020-07-09 18:56:23,Electronics,433,1,3873,PayPal,29,1.0,Female,1
2196,2020-04-03 19:50:19,Books,175,5,5024,Credit Card,28,1.0,Female,0
2196,2022-03-14 20:18:29,Home,128,1,965,PayPal,28,1.0,Female,0
2196,2021-07-14 14:23:03,Home,219,2,1516,Cash,28,0.0,Female,0
2196,2022-08-23 10:49:47,Clothing,130,4,1272,Credit Card,28,0.0,Female,0
2196,2021-03-02 09:45:44,Clothing,372,5,2096,Credit Card,28,1.0,Female,0
2196,2023-04-12 04:05:13,Clothing,497,5,5106,PayPal,28,1.0,Female,0
46677,2022-12-10 01:54:11,Books,351,1,3004,Cash,40,0.0,Male,0
46677,2022-08-01 22:15:40,Home,116,5,1974,Credit Card,40,0.0,Male,0
46677,2023-06-03 23:14:41,Electronics,184,1,1199,PayPal,40,0.0,Male,0
46677,2021-07-12 10:26:47,Electronics,20,1,3047,Cash,40,0.0,Male,0
46677,2020-11-28 07:02:17,Books,326,5,2320,PayPal,40,1.0,Male,0
46677,2022-02-07 16:37:37,Electronics,390,4,4974,PayPal,40,0.0,Male,0
46677,2022-05-02 21:02:54,Clothing,410,2,1957,Cash,40,0.0,Male,0
46677,2020-06-21 11:33:29,Home,492,5,303,PayPal,40,1.0,Male,0
