Customer ID,Recency,Frequency,Monetary,Avg_Order_Value,Total_Quantity,Return_Rate,Churn,Age,Gender,R_Score,F_Score,M_Score,RFM_Score,Segment
47381,269,7,16322,2331.714285714286,22,0.42857142857142855,1,37,Male,2,5,4,11,Loyal / High Value
47382,5,3,10997,3665.6666666666665,12,0.3333333333333333,0,61,Female,5,2,2,9,Potential Loyalists
47383,7,5,10540,2108.0,13,0.6,0,27,Female,5,4,2,11,Loyal / High Value
47384,44,9,29346,3260.6666666666665,28,0.1111111111111111,1,66,Female,5,5,5,15,Champions
47385,73,4,7591,1897.75,12,0.5,0,49,Male,4,3,1,8,Potential Loyalists
47386,50,4,9831,2457.75,10,0.25,1,22,Male,5,3,2,10,Loyal / High Value
47387,474,7,24419,3488.4285714285716,27,0.0,0,39,Female,1,5,5,11,Loyal / High Value
47388,123,5,11207,2241.4,15,0.4,0,39,Female,4,4,2,10,Loyal / High Value
47389,238,2,6661,3330.5,6,0.0,0,53,Male,3,1,1,5,At Risk
47390,155,7,14731,2104.4285714285716,21,0.14285714285714285,1,36,Female,3,5,3,11,Loyal / High Value
47391,162,5,13736,2747.2,14,0.2,0,55,Male,3,4,3,10,Loyal / High Value
47392,306,4,8667,2166.75,9,0.25,0,53,Male,2,3,2,7,Potential Loyalists
47393,10,10,29267,2926.7,35,0.3,0,65,Female,5,5,5,15,Champions
47394,113,3,11134,3711.3333333333335,9,0.6666666666666666,0,40,Female,4,2,2,8,Potential Loyalists
47395,378,3,10926,3642.0,11,1.0,1,51,Female,2,2,2,6,At Risk
47396,369,2,3005,1502.5,6,0.0,0,41,Male,2,1,1,4,Hibernating
47397,172,7,18758,2679.714285714286,21,0.14285714285714285,1,57,Male,3,5,4,12,Loyal / High Value
47398,314,7,17819,2545.5714285714284,24,0.5714285714285714,0,27,Female,2,5,4,11,Loyal / High Value
47399,92,5,11526,2305.2,10,0.4,1,37,Female,4,4,3,11,Loyal / High Value
47400,368,7,21036,3005.1428571428573,23,0.2857142857142857,0,37,Female,2,5,5,12,Loyal / High Value
47401,434,6,15590,2598.3333333333335,20,0.3333333333333333,0,18,Female,1,4,4,9,Potential Loyalists
47402,361,2,2311,1155.5,4,0.5,0,23,Male,2,1,1,4,Hibernating
47403,305,3,9743,3247.6666666666665,11,0.3333333333333333,0,43,Female,2,2,2,6,At Risk
47404,25,6,20906,3484.3333333333335,17,0.5,0,32,Male,5,4,5,14,Champions
47405,733,5,6441,1288.2,19,0.4,0,27,Female,1,4,1,6,At Risk
47406,255,3,12602,4200.666666666667,10,0.6666666666666666,0,49,Female,2,2,3,7,Potential Loyalists
47407,681,3,8987,2995.6666666666665,9,0.3333333333333333,0,48,Male,1,2,2,5,At Risk
47408,567,3,4354,1451.3333333333333,12,0.3333333333333333,0,23,Female,1,2,1,4,Hibernating
47409,440,3,6609,2203.0,11,0.3333333333333333,0,64,Female,1,2,1,4,Hibernating
47410,1215,3,13177,4392.333333333333,8,0.3333333333333333,0,32,Male,1,2,3,6,At Risk
47411,79,7,16216,2316.5714285714284,20,0.42857142857142855,0,70,Female,4,5,4,13,Champions
47412,1074,2,6561,3280.5,3,0.0,0,68,Male,1,1,1,3,Hibernating
47413,39,8,16080,2010.0,28,0.25,0,50,Male,5,5,4,14,Champions
47414,1074,2,6583,3291.5,7,0.0,1,39,Male,1,1,1,3,Hibernating
47415,13,5,11271,2254.2,15,0.0,0,70,Female,5,4,2,11,Loyal / High Value
47416,124,6,17949,2991.5,14,0.6666666666666666,0,53,Male,4,4,4,12,Loyal / High Value
47417,295,3,10451,3483.6666666666665,9,0.6666666666666666,0,56,Female,2,2,2,6,At Risk
47418,186,4,8100,2025.0,11,0.0,0,27,Male,3,3,2,8,Potential Loyalists
47419,192,3,6791,2263.6666666666665,9,0.6666666666666666,0,66,Male,3,2,1,6,At Risk
47420,894,2,4534,2267.0,2,0.5,1,64,Male,1,1,1,3,Hibernating
47421,618,6,17381,2896.8333333333335,16,0.6666666666666666,0,42,Female,1,4,4,9,Potential Loyalists
47422,12,5,9021,1804.2,11,0.8,1,47,Male,5,4,2,11,Loyal / High Value
47423,14,11,30165,2742.2727272727275,38,0.18181818181818182,0,49,Male,5,5,5,15,Champions
47424,35,7,13604,1943.4285714285713,18,0.2857142857142857,0,19,Female,5,5,3,13,Champions
47425,64,5,11602,2320.4,15,0.4,0,22,Female,4,4,3,11,Loyal / High Value
47426,429,6,15373,2562.1666666666665,18,0.3333333333333333,0,47,Male,2,4,4,10,Loyal / High Value
47427,19,6,17377,2896.1666666666665,19,0.5,0,33,Female,5,4,4,13,Champions
47428,171,3,9433,3144.3333333333335,5,0.3333333333333333,0,32,Male,3,2,2,7,Potential Loyalists
47429,87,8,23363,2920.375,25,0.375,0,21,Female,4,5,5,14,Champions
47430,228,7,21204,3029.1428571428573,17,0.7142857142857143,0,54,Female,3,5,5,13,Champions
47431,327,4,14805,3701.25,11,0.25,0,39,Male,2,3,3,8,Potential Loyalists
47432,35,10,31593,3159.3,36,0.0,0,63,Female,5,5,5,15,Champions
47433,543,3,5475,1825.0,3,0.0,0,55,Male,1,2,1,4,Hibernating
47434,1,9,18249,2027.6666666666667,27,0.1111111111111111,0,26,Female,5,5,4,14,Champions
47435,517,8,21971,2746.375,21,0.375,1,41,Male,1,5,5,11,Loyal / High Value
47436,107,7,20429,2918.4285714285716,24,0.2857142857142857,0,54,Male,4,5,5,14,Champions
47437,893,2,2993,1496.5,8,0.5,0,52,Male,1,1,1,3,Hibernating
47438,128,4,7541,1885.25,14,0.75,0,25,Male,4,3,1,8,Potential Loyalists
47439,49,3,4509,1503.0,6,0.6666666666666666,0,48,Male,5,2,1,8,Potential Loyalists
47440,191,6,20636,3439.3333333333335,23,0.3333333333333333,0,27,Female,3,4,5,12,Loyal / High Value
47441,64,4,9999,2499.75,15,0.25,0,26,Female,4,3,2,9,Potential Loyalists
47442,165,4,9812,2453.0,8,0.75,0,62,Male,3,3,2,8,Potential Loyalists
47443,806,2,5542,2771.0,6,0.5,1,30,Male,1,1,1,3,Hibernating
47444,102,4,5282,1320.5,15,0.5,0,32,Male,4,3,1,8,Potential Loyalists
47445,938,5,15352,3070.4,12,0.4,0,40,Female,1,4,4,9,Potential Loyalists
47446,556,5,11705,2341.0,18,0.4,0,64,Male,1,4,3,8,Potential Loyalists
47447,155,6,19370,3228.3333333333335,14,0.16666666666666666,0,46,Female,3,4,5,12,Loyal / High Value
47448,55,5,13674,2734.8,12,0.0,0,48,Female,5,4,3,12,Loyal / High Value
47449,1321,1,3120,3120.0,1,0.0,0,30,Male,1,1,1,3,Hibernating
47450,182,4,13681,3420.25,10,0.75,1,64,Male,3,3,3,9,Potential Loyalists
47451,94,5,13357,2671.4,11,0.6,0,44,Male,4,4,3,11,Loyal / High Value
47452,25,7,22386,3198.0,24,0.2857142857142857,0,21,Female,5,5,5,15,Champions
47453,99,10,31793,3179.3,32,0.6,0,57,Female,4,5,5,14,Champions
47454,302,4,5136,1284.0,14,0.25,0,39,Female,2,3,1,6,At Risk
47455,626,2,5567,2783.5,2,1.0,0,44,Female,1,1,1,3,Hibernating
47456,207,9,30769,3418.777777777778,28,0.2222222222222222,0,31,Female,3,5,5,13,Champions
47457,304,7,17347,2478.1428571428573,20,0.42857142857142855,1,43,Male,2,5,4,11,Loyal / High Value
47458,246,5,12312,2462.4,12,0.4,0,69,Female,2,4,3,9,Potential Loyalists
47459,15,2,9103,4551.5,4,0.5,0,44,Male,5,1,2,8,Potential Loyalists
47460,163,8,23279,2909.875,16,0.375,0,33,Male,3,5,5,13,Champions
47461,262,6,16433,2738.8333333333335,14,0.5,0,46,Male,2,4,4,10,Loyal / High Value
47462,66,5,13043,2608.6,13,0.2,0,59,Male,4,4,3,11,Loyal / High Value
47463,259,2,6196,3098.0,5,0.5,0,26,Male,2,1,1,4,Hibernating
47464,164,7,15562,2223.1428571428573,16,0.2857142857142857,1,18,Male,3,5,4,12,Loyal / High Value
47465,24,9,25032,2781.3333333333335,27,0.5555555555555556,0,66,Male,5,5,5,15,Champions
47466,2,8,18439,2304.875,32,0.625,0,34,Female,5,5,4,14,Champions
47467,200,5,9485,1897.0,18,0.6,0,65,Male,3,4,2,9,Potential Loyalists
47468,529,3,4927,1642.3333333333333,7,0.3333333333333333,0,40,Male,1,2,1,4,Hibernating
47469,4,4,9632,2408.0,12,0.5,0,38,Male,5,3,2,10,Loyal / High Value
47470,160,6,13820,2303.3333333333335,22,0.16666666666666666,0,21,Female,3,4,3,10,Loyal / High Value
47471,254,5,18208,3641.6,10,0.4,0,18,Male,2,4,4,10,Loyal / High Value
47472,64,4,11220,2805.0,13,0.0,0,42,Female,4,3,2,9,Potential Loyalists
47473,1093,2,6194,3097.0,3,1.0,1,22,Male,1,1,1,3,Hibernating
47474,31,6,12368,2061.3333333333335,19,0.5,1,38,Female,5,4,3,12,Loyal / High Value
47475,194,4,10663,2665.75,11,0.5,0,33,Male,3,3,2,8,Potential Loyalists
47476,365,6,19590,3265.0,20,0.8333333333333334,0,38,Male,2,4,5,11,Loyal / High Value
47477,88,6,13610,2268.3333333333335,21,0.5,0,59,Male,4,4,3,11,Loyal / High Value
47478,101,4,13396,3349.0,7,0.25,0,62,Male,4,3,3,10,Loyal / High Value
47479,30,7,20448,2921.1428571428573,22,0.2857142857142857,1,43,Female,5,5,5,15,Champions
47480,169,6,9861,1643.5,18,0.16666666666666666,0,30,Female,3,4,2,9,Potential Loyalists
47481,33,5,15880,3176.0,9,0.4,0,58,Female,5,4,4,13,Champions
47482,8,5,15021,3004.2,12,0.4,0,19,Male,5,4,4,13,Champions
47483,288,8,25577,3197.125,21,0.5,1,27,Female,2,5,5,12,Loyal / High Value
47484,112,5,12065,2413.0,14,0.4,0,50,Female,4,4,3,11,Loyal / High Value
47485,404,4,11709,2927.25,11,0.5,1,34,Male,2,3,3,8,Potential Loyalists
47486,377,8,23842,2980.25,21,0.0,0,70,Female,2,5,5,12,Loyal / High Value
47487,195,7,15535,2219.285714285714,17,0.5714285714285714,1,59,Male,3,5,4,12,Loyal / High Value
47488,325,2,5968,2984.0,6,0.0,0,64,Female,2,1,1,4,Hibernating
47489,882,4,8024,2006.0,12,0.25,1,70,Male,1,3,2,6,At Risk
47490,195,3,13288,4429.333333333333,8,0.3333333333333333,0,54,Male,3,2,3,8,Potential Loyalists
47491,108,6,18341,3056.8333333333335,22,0.16666666666666666,0,70,Male,4,4,4,12,Loyal / High Value
47492,315,5,16611,3322.2,13,0.4,0,39,Male,2,4,4,10,Loyal / High Value
47493,557,5,15817,3163.4,15,0.4,0,57,Female,1,4,4,9,Potential Loyalists
47494,129,5,13658,2731.6,12,0.0,0,45,Female,4,4,3,11,Loyal / High Value
47495,125,1,790,790.0,3,0.0,0,53,Male,4,1,1,6,At Risk
47496,383,5,13910,2782.0,15,0.2,0,29,Male,2,4,3,9,Potential Loyalists
47497,428,4,11199,2799.75,7,0.25,0,55,Male,2,3,2,7,Potential Loyalists
47498,815,3,10714,3571.3333333333335,9,0.6666666666666666,0,21,Male,1,2,2,5,At Risk
47499,426,5,14274,2854.8,16,0.4,0,40,Male,2,4,3,9,Potential Loyalists
47500,427,3,5846,1948.6666666666667,11,0.0,0,54,Female,2,2,1,5,At Risk
47501,456,2,7249,3624.5,8,0.5,0,28,Female,1,1,1,3,Hibernating
47502,332,4,9721,2430.25,10,0.5,0,21,Male,2,3,2,7,Potential Loyalists
47503,481,1,4158,4158.0,3,0.0,0,46,Female,1,1,1,3,Hibernating
47504,64,6,22971,3828.5,17,0.5,0,63,Female,4,4,5,13,Champions
47505,523,2,6072,3036.0,3,0.0,1,57,Female,1,1,1,3,Hibernating
47506,297,7,20251,2893.0,20,0.42857142857142855,0,56,Female,2,5,5,12,Loyal / High Value
47507,122,4,12728,3182.0,9,0.0,1,33,Male,4,3,3,10,Loyal / High Value
47508,45,9,28903,3211.4444444444443,24,0.3333333333333333,1,70,Male,5,5,5,15,Champions
47509,25,7,19957,2851.0,12,0.2857142857142857,0,30,Male,5,5,5,15,Champions
47510,163,5,13347,2669.4,16,1.0,0,32,Male,3,4,3,10,Loyal / High Value
47511,692,2,7240,3620.0,6,0.0,0,39,Male,1,1,1,3,Hibernating
47512,431,3,6252,2084.0,8,0.6666666666666666,0,49,Female,1,2,1,4,Hibernating
47513,28,5,13728,2745.6,16,0.6,0,46,Male,5,4,3,12,Loyal / High Value
47514,938,1,2378,2378.0,5,0.0,0,67,Male,1,1,1,3,Hibernating
47515,77,4,7348,1837.0,7,0.0,1,24,Female,4,3,1,8,Potential Loyalists
47516,528,4,6218,1554.5,8,1.0,1,29,Male,1,3,1,5,At Risk
47517,321,4,5967,1491.75,12,0.5,0,43,Female,2,3,1,6,At Risk
47518,566,4,12494,3123.5,14,0.25,0,38,Female,1,3,3,7,Potential Loyalists
47519,340,7,15384,2197.714285714286,21,0.5714285714285714,1,66,Female,2,5,4,11,Loyal / High Value
47520,262,6,16610,2768.3333333333335,28,0.3333333333333333,0,27,Male,2,4,4,10,Loyal / High Value
47521,80,5,7948,1589.6,17,0.2,0,19,Female,4,4,2,10,Loyal / High Value
47522,124,5,11878,2375.6,18,0.4,0,69,Female,4,4,3,11,Loyal / High Value
47523,342,7,17808,2544.0,19,0.14285714285714285,0,27,Female,2,5,4,11,Loyal / High Value
47524,167,4,11395,2848.75,13,0.0,0,62,Female,3,3,3,9,Potential Loyalists
47525,27,5,14972,2994.4,15,0.2,1,70,Male,5,4,4,13,Champions
47526,711,4,8331,2082.75,14,0.75,0,50,Male,1,3,2,6,At Risk
47527,274,8,15363,1920.375,28,0.25,0,27,Female,2,5,4,11,Loyal / High Value
47528,117,5,18055,3611.0,18,0.2,0,60,Female,4,4,4,12,Loyal / High Value
47529,112,9,24505,2722.777777777778,28,0.5555555555555556,0,67,Female,4,5,5,14,Champions
47530,41,7,16014,2287.714285714286,21,0.2857142857142857,1,32,Female,5,5,4,14,Champions
47531,220,7,23219,3317.0,20,0.2857142857142857,0,42,Female,3,5,5,13,Champions
47532,57,6,8600,1433.3333333333333,21,0.16666666666666666,0,30,Male,5,4,2,11,Loyal / High Value
47533,93,3,12911,4303.666666666667,7,0.3333333333333333,1,35,Male,4,2,3,9,Potential Loyalists
47534,67,5,14842,2968.4,13,1.0,0,49,Male,4,4,4,12,Loyal / High Value
47535,73,8,23847,2980.875,26,0.5,0,45,Female,4,5,5,14,Champions
47536,148,6,18150,3025.0,21,0.5,1,54,Female,3,4,4,11,Loyal / High Value
47537,101,3,3499,1166.3333333333333,9,0.0,0,35,Female,4,2,1,7,Potential Loyalists
47538,134,4,7190,1797.5,11,0.5,1,48,Male,4,3,1,8,Potential Loyalists
47539,168,5,17553,3510.6,16,0.4,1,24,Male,3,4,4,11,Loyal / High Value
47540,147,6,15416,2569.3333333333335,14,0.5,0,54,Male,3,4,4,11,Loyal / High Value
47541,94,7,13648,1949.7142857142858,15,0.5714285714285714,0,63,Male,4,5,3,12,Loyal / High Value
47542,158,5,18672,3734.4,15,0.0,0,34,Female,3,4,4,11,Loyal / High Value
47543,90,7,19222,2746.0,23,0.5714285714285714,0,30,Male,4,5,4,13,Champions
47544,390,3,4173,1391.0,8,0.3333333333333333,0,26,Male,2,2,1,5,At Risk
47545,108,4,11173,2793.25,12,0.5,0,63,Female,4,3,2,9,Potential Loyalists
47546,23,5,11835,2367.0,14,0.2,0,33,Male,5,4,3,12,Loyal / High Value
47547,168,4,15972,3993.0,4,0.0,0,30,Female,3,3,4,10,Loyal / High Value
47548,479,10,28534,2853.4,39,0.3,0,51,Female,1,5,5,11,Loyal / High Value
47549,267,2,1133,566.5,2,0.5,0,55,Female,2,1,1,4,Hibernating
47550,878,6,14421,2403.5,19,0.5,0,34,Female,1,4,3,8,Potential Loyalists
47551,338,3,9495,3165.0,11,0.3333333333333333,0,39,Male,2,2,2,6,At Risk
47552,102,4,8931,2232.75,16,0.5,0,21,Female,4,3,2,9,Potential Loyalists
47553,245,3,12276,4092.0,8,0.6666666666666666,0,23,Male,3,2,3,8,Potential Loyalists
47554,55,5,13097,2619.4,21,0.4,1,23,Female,5,4,3,12,Loyal / High Value
47555,935,2,10210,5105.0,4,0.5,1,31,Female,1,1,2,4,Hibernating
47556,1010,2,8654,4327.0,6,0.5,0,57,Male,1,1,2,4,Hibernating
47557,166,3,9781,3260.3333333333335,9,0.6666666666666666,0,36,Male,3,2,2,7,Potential Loyalists
47558,99,6,24572,4095.3333333333335,16,0.5,0,43,Male,4,4,5,13,Champions
47559,57,5,14971,2994.2,13,0.0,0,57,Male,5,4,4,13,Champions
47560,201,6,13625,2270.8333333333335,17,0.16666666666666666,0,34,Male,3,4,3,10,Loyal / High Value
47561,549,3,6936,2312.0,10,0.6666666666666666,0,69,Male,1,2,1,4,Hibernating
47562,121,5,12675,2535.0,17,0.8,0,62,Male,4,4,3,11,Loyal / High Value
47563,495,3,9642,3214.0,10,0.3333333333333333,0,32,Female,1,2,2,5,At Risk
47564,348,4,11956,2989.0,17,0.75,0,28,Male,2,3,3,8,Potential Loyalists
47565,15,9,21737,2415.222222222222,28,0.2222222222222222,0,34,Male,5,5,5,15,Champions
47566,117,4,11978,2994.5,16,0.5,0,68,Male,4,3,3,10,Loyal / High Value
47567,219,9,28729,3192.1111111111113,28,0.2222222222222222,0,54,Male,3,5,5,13,Champions
47568,48,6,16045,2674.1666666666665,19,0.5,0,43,Male,5,4,4,13,Champions
47569,41,4,16410,4102.5,20,0.5,0,49,Male,5,3,4,12,Loyal / High Value
47570,179,4,13441,3360.25,14,0.0,1,42,Female,3,3,3,9,Potential Loyalists
47571,147,4,7479,1869.75,16,0.5,0,23,Female,3,3,1,7,Potential Loyalists
47572,27,3,8271,2757.0,5,0.3333333333333333,0,33,Male,5,2,2,9,Potential Loyalists
47573,142,9,35971,3996.777777777778,28,0.3333333333333333,0,27,Male,3,5,5,13,Champions
47574,332,8,18818,2352.25,28,0.375,0,61,Male,2,5,4,11,Loyal / High Value
47575,12,4,9524,2381.0,10,0.0,0,58,Female,5,3,2,10,Loyal / High Value
47576,139,4,8839,2209.75,13,0.25,1,25,Female,3,3,2,8,Potential Loyalists
47577,1120,1,4365,4365.0,1,0.0,1,36,Female,1,1,1,3,Hibernating
47578,105,10,31891,3189.1,26,0.1,0,58,Female,4,5,5,14,Champions
47579,2,4,9582,2395.5,6,0.5,0,65,Male,5,3,2,10,Loyal / High Value
47580,59,7,18467,2638.1428571428573,22,0.5714285714285714,0,63,Male,5,5,4,14,Champions
47581,433,3,6079,2026.3333333333333,8,0.6666666666666666,0,32,Male,1,2,1,4,Hibernating
47582,97,5,13552,2710.4,12,0.6,0,67,Female,4,4,3,11,Loyal / High Value
47583,92,5,15049,3009.8,10,0.8,1,25,Female,4,4,4,12,Loyal / High Value
47584,62,4,12900,3225.0,12,0.5,0,65,Female,4,3,3,10,Loyal / High Value
47585,181,3,5607,1869.0,7,0.6666666666666666,1,21,Male,3,2,1,6,At Risk
47586,377,6,11996,1999.3333333333333,15,0.3333333333333333,0,27,Male,2,4,3,9,Potential Loyalists
47587,620,7,17653,2521.8571428571427,19,0.42857142857142855,0,63,Female,1,5,4,10,Loyal / High Value
47588,245,8,21693,2711.625,29,0.25,0,66,Male,3,5,5,13,Champions
47589,202,6,15703,2617.1666666666665,22,0.5,0,40,Male,3,4,4,11,Loyal / High Value
47590,353,4,7810,1952.5,7,0.75,0,57,Female,2,3,2,7,Potential Loyalists
47591,166,5,15729,3145.8,13,0.2,0,61,Male,3,4,4,11,Loyal / High Value
47592,338,6,15958,2659.6666666666665,22,0.5,1,39,Female,2,4,4,10,Loyal / High Value
47593,301,6,16478,2746.3333333333335,13,0.3333333333333333,0,54,Male,2,4,4,10,Loyal / High Value
47594,282,6,16827,2804.5,16,0.5,0,66,Male,2,4,4,10,Loyal / High Value
47595,329,5,17170,3434.0,18,0.2,0,57,Male,2,4,4,10,Loyal / High Value
47596,489,6,15446,2574.3333333333335,17,0.3333333333333333,0,20,Female,1,4,4,9,Potential Loyalists
47597,101,8,22205,2775.625,28,0.125,0,31,Female,4,5,5,14,Champions
47598,129,9,24735,2748.3333333333335,27,0.3333333333333333,1,67,Male,4,5,5,14,Champions
47599,371,3,8509,2836.3333333333335,12,0.3333333333333333,1,54,Male,2,2,2,6,At Risk
47600,15,3,13789,4596.333333333333,13,0.3333333333333333,1,30,Male,5,2,3,10,Loyal / High Value
47601,58,7,16414,2344.8571428571427,28,0.14285714285714285,0,36,Male,5,5,4,14,Champions
47602,98,6,15878,2646.3333333333335,13,0.5,1,38,Male,4,4,4,12,Loyal / High Value
47603,167,4,10524,2631.0,14,0.5,0,34,Female,3,3,2,8,Potential Loyalists
47604,155,7,15473,2210.4285714285716,23,0.14285714285714285,0,23,Female,3,5,4,12,Loyal / High Value
47605,323,10,30047,3004.7,24,0.3,0,68,Female,2,5,5,12,Loyal / High Value
47606,504,5,17232,3446.4,14,0.4,0,25,Female,1,4,4,9,Potential Loyalists
47607,197,9,19776,2197.3333333333335,26,0.4444444444444444,0,57,Male,3,5,5,13,Champions
47608,106,3,5144,1714.6666666666667,3,0.6666666666666666,1,27,Female,4,2,1,7,Potential Loyalists
47609,33,5,22034,4406.8,12,0.4,0,67,Male,5,4,5,14,Champions
47610,138,2,2272,1136.0,7,0.0,0,36,Male,3,1,1,5,At Risk
47611,139,6,15136,2522.6666666666665,12,0.5,1,57,Female,3,4,4,11,Loyal / High Value
47612,33,3,9643,3214.3333333333335,11,0.3333333333333333,0,62,Female,5,2,2,9,Potential Loyalists
47613,95,2,7384,3692.0,8,0.0,0,42,Male,4,1,1,6,At Risk
47614,44,3,9859,3286.3333333333335,9,0.3333333333333333,0,22,Female,5,2,2,9,Potential Loyalists
47615,361,1,3056,3056.0,4,0.0,0,67,Male,2,1,1,4,Hibernating
47616,224,4,8132,2033.0,12,0.0,0,39,Male,3,3,2,8,Potential Loyalists
47617,52,5,19337,3867.4,17,0.4,0,30,Male,5,4,5,14,Champions
47618,22,5,10755,2151.0,15,0.6,0,63,Male,5,4,2,11,Loyal / High Value
47619,262,5,12385,2477.0,8,0.2,0,48,Male,2,4,3,9,Potential Loyalists
47620,45,5,13118,2623.6,14,0.4,0,58,Male,5,4,3,12,Loyal / High Value
47621,202,6,13710,2285.0,23,0.3333333333333333,0,61,Female,3,4,3,10,Loyal / High Value
47622,128,7,14260,2037.142857142857,21,0.2857142857142857,0,33,Female,4,5,3,12,Loyal / High Value
47623,767,5,15141,3028.2,12,0.2,0,56,Female,1,4,4,9,Potential Loyalists
47624,527,2,7830,3915.0,5,0.5,0,53,Female,1,1,2,4,Hibernating
47625,99,9,25669,2852.1111111111113,28,0.1111111111111111,0,28,Female,4,5,5,14,Champions
47626,168,12,39180,3265.0,35,0.5,0,60,Male,3,5,5,13,Champions
47627,436,4,10261,2565.25,11,0.0,0,21,Female,1,3,2,6,At Risk
47628,108,7,19490,2784.285714285714,14,0.5714285714285714,0,34,Male,4,5,5,14,Champions
47629,32,8,14713,1839.125,24,0.625,0,33,Male,5,5,3,13,Champions
47630,90,6,17631,2938.5,17,0.5,0,58,Male,4,4,4,12,Loyal / High Value
47631,157,3,4546,1515.3333333333333,5,0.6666666666666666,0,44,Female,3,2,1,6,At Risk
47632,476,6,16117,2686.1666666666665,20,0.5,1,62,Male,1,4,4,9,Potential Loyalists
47633,1100,1,3623,3623.0,1,0.0,1,42,Male,1,1,1,3,Hibernating
47634,21,3,7092,2364.0,11,0.6666666666666666,0,58,Female,5,2,1,8,Potential Loyalists
47635,126,4,17497,4374.25,16,0.25,0,38,Female,4,3,4,11,Loyal / High Value
47636,889,4,7137,1784.25,16,0.25,0,55,Male,1,3,1,5,At Risk
47637,15,5,16765,3353.0,13,0.2,0,63,Male,5,4,4,13,Champions
47638,563,5,13919,2783.8,18,0.2,0,55,Female,1,4,3,8,Potential Loyalists
47639,176,6,17647,2941.1666666666665,15,0.0,0,47,Female,3,4,4,11,Loyal / High Value
47640,22,5,10041,2008.2,15,0.2,1,40,Female,5,4,2,11,Loyal / High Value
47642,81,8,28003,3500.375,27,0.25,0,42,Male,4,5,5,14,Champions
47643,259,6,10735,1789.1666666666667,18,0.6666666666666666,0,63,Male,2,4,2,8,Potential Loyalists
47644,143,3,8819,2939.6666666666665,5,0.6666666666666666,0,60,Male,3,2,2,7,Potential Loyalists
47645,651,4,16050,4012.5,17,0.5,1,59,Female,1,3,4,8,Potential Loyalists
47646,761,4,15365,3841.25,18,0.5,0,34,Female,1,3,4,8,Potential Loyalists
47647,338,8,22432,2804.0,20,0.5,0,56,Female,2,5,5,12,Loyal / High Value
47648,21,6,22554,3759.0,15,0.3333333333333333,0,25,Female,5,4,5,14,Champions
47649,573,2,7197,3598.5,8,1.0,0,23,Female,1,1,1,3,Hibernating
47650,263,4,11012,2753.0,14,0.5,0,54,Male,2,3,2,7,Potential Loyalists
47651,82,9,22933,2548.1111111111113,27,0.4444444444444444,1,37,Female,4,5,5,14,Champions
47652,51,6,5671,945.1666666666666,20,0.5,0,25,Female,5,4,1,10,Loyal / High Value
47653,16,5,17485,3497.0,16,0.6,0,69,Female,5,4,4,13,Champions
47654,682,2,6475,3237.5,6,0.0,0,59,Female,1,1,1,3,Hibernating
47655,22,5,14698,2939.6,16,0.4,1,50,Male,5,4,3,12,Loyal / High Value
47656,24,5,12790,2558.0,12,0.2,0,48,Male,5,4,3,12,Loyal / High Value
47657,751,4,9404,2351.0,12,0.5,0,63,Male,1,3,2,6,At Risk
47658,1,5,12165,2433.0,8,0.8,0,27,Male,5,4,3,12,Loyal / High Value
47659,133,6,15297,2549.5,20,0.16666666666666666,0,44,Male,4,4,4,12,Loyal / High Value
47660,170,10,26849,2684.9,22,0.3,0,45,Male,3,5,5,13,Champions
47661,290,7,21867,3123.8571428571427,23,0.42857142857142855,0,30,Male,2,5,5,12,Loyal / High Value
47662,250,2,4378,2189.0,8,0.5,0,55,Female,2,1,1,4,Hibernating
47663,156,5,16571,3314.2,10,0.2,1,70,Female,3,4,4,11,Loyal / High Value
47664,223,5,16159,3231.8,17,0.6,0,29,Male,3,4,4,11,Loyal / High Value
47665,101,4,15538,3884.5,13,1.0,0,38,Male,4,3,4,11,Loyal / High Value
47666,437,2,4974,2487.0,6,0.5,0,47,Male,1,1,1,3,Hibernating
47667,254,5,13882,2776.4,16,0.0,1,47,Male,2,4,3,9,Potential Loyalists
47668,667,4,13055,3263.75,15,0.5,1,70,Female,1,3,3,7,Potential Loyalists
47669,60,5,12521,2504.2,15,0.4,0,27,Male,5,4,3,12,Loyal / High Value
47670,576,4,13729,3432.25,10,0.5,0,26,Male,1,3,3,7,Potential Loyalists
47671,592,3,9363,3121.0,8,0.3333333333333333,0,66,Female,1,2,2,5,At Risk
47672,324,3,9792,3264.0,7,0.0,1,56,Male,2,2,2,6,At Risk
47673,23,5,14631,2926.2,18,0.2,0,22,Male,5,4,3,12,Loyal / High Value
47674,37,7,16802,2400.285714285714,29,0.14285714285714285,0,32,Female,5,5,4,14,Champions
47675,41,7,28805,4115.0,19,0.2857142857142857,1,44,Female,5,5,5,15,Champions
47676,335,2,7441,3720.5,6,0.0,0,30,Female,2,1,1,4,Hibernating
47677,1211,1,3508,3508.0,3,0.0,0,34,Female,1,1,1,3,Hibernating
47678,26,11,25736,2339.6363636363635,34,0.45454545454545453,0,44,Female,5,5,5,15,Champions
47679,307,6,16390,2731.6666666666665,19,0.3333333333333333,0,32,Female,2,4,4,10,Loyal / High Value
47680,899,2,1960,980.0,6,1.0,1,59,Female,1,1,1,3,Hibernating
47681,75,4,12076,3019.0,11,0.0,0,20,Female,4,3,3,10,Loyal / High Value
47682,433,4,14965,3741.25,15,0.5,0,24,Male,1,3,4,8,Potential Loyalists
