Customer ID,Books,Clothing,Electronics,Home
35920,1136,1523,0,0
35921,3568,5557,9882,4002
35922,9373,0,666,4209
35923,4395,3511,2017,0
35924,2873,3664,0,2610
35925,9272,6640,0,0
35926,3411,3889,1181,6456
35927,0,6875,3173,1998
35928,750,0,0,4766
35929,7052,5937,9996,0
35930,2247,645,0,3554
35931,4799,2376,3362,0
35932,0,2679,6561,2167
35933,0,1553,5444,1528
35934,2268,2518,6843,2062
35935,0,2698,9281,3152
35936,0,0,4893,1466
35937,2751,0,5032,8241
35938,0,4314,5760,3949
35939,0,3943,547,0
35940,3719,0,4041,5081
35941,0,6238,0,11074
35942,3428,0,6290,361
35943,7517,8144,6315,1499
35944,0,0,7212,3684
35945,664,0,0,0
35946,8686,2776,11253,3112
35947,2527,1858,2763,0
35948,0,5233,4981,2704
35949,10344,8774,0,0
35950,3161,0,9877,0
35951,0,5992,0,690
35952,3255,5245,4673,0
35953,0,3794,706,8841
35954,6606,3600,2822,9073
35955,6263,7794,4040,7835
35956,12392,0,3998,3081
35957,0,0,0,465
35958,360,4577,3551,4861
35959,13507,0,3162,0
35960,6075,1766,807,10623
35961,1439,0,6793,2096
35962,9975,0,1688,1168
35963,0,4356,5159,8560
35964,5510,0,2712,9937
35965,2723,3487,0,0
35966,0,9665,0,295
35967,0,4140,5826,11401
35968,4502,0,3223,4760
35969,458,0,11207,3342
35970,3717,380,3775,2801
35971,3854,4376,3287,8516
35972,11976,1716,0,816
35973,3376,4353,4053,3028
35974,255,5541,7392,0
35975,10539,4338,1639,7386
35976,0,4486,8452,0
35977,0,2283,5161,2597
35978,8617,656,7873,9800
35979,7595,2912,5601,0
35980,0,1348,11811,3077
35981,3926,4619,0,0
35982,0,0,5099,3356
35983,0,6603,0,0
35984,0,3738,3661,0
35985,0,0,2670,0
35986,9400,1946,8145,6606
35987,0,4840,1776,6630
35988,3702,6436,5868,2173
35989,10746,7034,0,4037
35990,12669,0,16281,5201
35991,6753,0,5412,4155
35992,5044,9634,6906,4946
35993,4481,9098,5441,3165
35994,5493,0,2618,0
35995,0,0,4446,7962
35996,0,3910,0,1879
35997,13516,4932,4545,545
35998,0,0,4067,9197
35999,0,0,12295,9271
36000,6788,9057,0,1179
36001,0,1557,0,420
36003,9787,555,3610,0
36004,1623,1797,5155,4066
36005,4290,0,0,1513
36006,4197,1340,222,3230
36007,465,0,0,4098
36008,0,5182,0,3412
36009,5103,1926,7679,0
36010,4107,0,1910,3426
36011,0,4060,9158,0
36012,1980,0,2433,8155
36013,2148,5039,1438,0
36014,3491,3015,5519,2546
36015,1986,4075,0,1142
36016,0,5391,2719,9819
36017,5605,2638,0,0
36018,0,2378,683,3439
36019,3515,4856,404,0
36020,4060,0,5603,1588
36021,14366,3942,3175,5159
36022,2422,0,4419,0
36023,4517,4104,372,3930
36024,0,2158,2902,0
36025,5159,0,2470,2842
36026,0,6540,6712,726
36027,1912,0,4990,4428
36028,5143,0,6370,7669
36029,2529,4612,3628,0
36030,8263,0,1412,0
36031,8332,1463,7867,0
36032,0,6245,2251,3032
36033,1127,3257,0,3813
36034,5203,3456,1437,0
36035,4221,4312,0,252
36036,13063,4279,0,6502
36037,3781,8175,0,0
36038,500,12271,1515,1437
36039,7767,0,11951,1589
36040,4331,8653,4921,0
36041,3929,3178,0,9218
36042,3888,2160,3472,1533
36043,5168,0,0,0
36044,4414,7183,8211,6594
36045,2315,0,9975,0
36046,5971,3144,5853,2124
36047,4361,3337,0,3480
36048,899,1916,9575,3255
36049,0,6480,386,0
36050,7760,0,4676,9437
36051,1310,2181,482,0
36052,0,0,6349,11006
36053,4294,2007,8394,0
36054,4941,3268,6941,0
36055,14127,6537,2016,4886
36056,318,0,0,1049
36057,0,568,2524,11563
36058,6166,5047,1043,5021
36059,0,340,0,2617
36060,2047,4139,3519,8684
36061,0,0,8308,3185
36062,0,4608,4811,8715
36063,0,0,2764,1759
36064,0,4170,13383,649
36065,0,15044,8743,2808
36066,5856,1984,8285,2020
36067,3528,0,1776,3649
36068,0,4499,0,1508
36069,0,0,9927,0
36070,0,1243,2026,4569
36071,5122,5860,0,7427
36072,6274,0,5458,5134
36073,0,0,5502,0
36074,6436,4547,8756,4458
36075,0,5694,0,0
36076,5158,0,8255,4857
36077,4295,2826,4742,0
36078,3945,0,8708,3478
36079,7354,4889,9709,0
36080,0,0,5842,3445
36081,998,8222,0,0
36082,1356,7617,1573,0
36083,4835,9983,9370,5231
36084,6052,1961,1778,0
36085,0,0,1344,9424
36086,0,2217,6080,5025
36087,0,7294,707,3363
36088,3560,0,12014,10838
36089,345,0,4067,0
36090,0,4925,0,1151
36091,6464,4685,2913,0
36092,15195,5728,3631,1540
36093,1859,0,13116,4371
36094,0,1256,1096,0
36095,7959,9551,2082,0
36096,0,1675,2931,3274
36097,9425,3887,12629,10073
36098,2682,5858,8307,0
36099,0,5731,6367,1811
36100,9274,2499,3295,2228
36101,1061,2904,0,0
36102,3882,685,0,3136
36103,9335,3782,7047,0
36104,0,746,5734,10017
36105,2365,3036,2733,2589
36106,433,0,4591,6739
36108,0,7699,1024,2570
36109,3136,1220,4732,4629
36110,0,5054,5013,5471
36111,1997,0,1996,0
36112,4745,6264,9835,4722
36113,5790,0,0,0
36114,1353,6282,2471,4102
36115,8349,2400,317,4452
36116,1057,5470,4282,4314
36117,0,0,6931,2422
36118,6468,0,0,6478
36119,3159,0,8404,6539
36120,4051,9507,6083,3538
36121,0,6050,7886,10134
36122,4926,9132,5209,4800
36123,4160,0,0,1184
36125,2442,4502,4165,3298
36126,3858,2948,0,4137
36127,6556,593,0,0
36128,2160,0,5061,10236
36129,4678,0,0,3193
36130,7954,0,8365,0
36131,0,7263,4744,4790
36132,6965,10703,415,7423
36133,3942,2846,6559,2056
36134,1905,10896,1051,5682
36135,1543,6431,0,0
36136,4104,0,0,7541
36137,3707,3717,1242,4266
36138,912,2058,5970,7413
36139,6939,3491,0,2504
36140,11970,0,2106,4579
36141,0,5824,6524,2775
36142,0,2189,0,0
36143,0,3514,0,4450
36144,11438,1002,4695,0
36145,0,16351,0,4957
36147,0,0,0,2808
36148,6005,3329,6372,5964
36149,3233,2741,4007,0
36150,8557,3203,6973,0
36151,2309,3175,7281,4749
36152,8732,3053,8950,1344
36153,0,757,5282,2533
36154,8559,0,1914,4643
36155,670,3714,10414,5681
36156,0,0,0,2443
36157,0,8501,6427,6529
36158,0,640,6329,0
36159,0,2191,369,0
36160,2259,5960,952,1937
36161,7115,7942,2718,5101
36162,7091,2868,0,3998
36163,8864,10449,3029,4727
36164,1529,1187,7247,0
36165,4975,0,2235,8318
36166,5487,496,2290,15652
36167,4439,4277,11578,8161
36168,5811,3121,0,0
36169,378,2533,2517,5158
36170,0,5242,5167,4977
36171,305,0,3455,7661
36172,4558,0,4572,2183
36173,6102,4723,0,0
36174,0,3840,10678,0
36175,3804,6911,11926,1606
36176,0,908,1930,5010
36177,5302,0,1081,0
36178,1089,4973,3914,343
36179,0,8937,0,705
36180,0,7087,10641,1379
36181,10333,5028,2669,11063
36182,572,3616,5928,2463
36183,1010,2189,0,6131
36184,436,0,6447,6379
36185,3643,0,3999,6557
36186,11062,7712,3460,5363
36187,0,1341,0,10443
36188,0,3448,0,0
36189,0,0,9885,0
36190,0,4387,0,0
36191,0,0,2329,3570
36192,9749,3274,4209,1560
36193,2904,10242,851,5250
36194,9098,8700,9332,4357
36195,4610,2887,1371,1980
36196,3045,13476,0,1247
36197,8851,7430,5428,0
36198,10829,1740,3974,7226
36199,4631,0,7954,0
36200,6306,5390,3148,582
36201,3049,2036,0,7367
36202,1828,7760,2765,7192
36203,3617,2893,3609,3293
36204,11180,7202,2557,217
36205,5254,8369,7188,2583
36206,5941,3567,1509,0
36207,0,5166,5266,3247
36208,11882,3428,0,13448
36209,4332,0,2342,0
36210,0,5686,2350,10627
36211,3648,1377,1454,0
36212,7072,3034,338,4070
36213,0,3780,6457,4367
36214,6730,0,0,2434
36215,0,3240,4597,5086
36216,1352,3506,0,6308
36217,1375,0,11263,7847
36218,5027,3468,14856,4052
36219,314,8060,0,5054
36220,5612,0,2911,0
36222,4692,7389,11388,0
36223,7724,8564,0,4585
36224,2521,3557,5590,0
36225,0,3258,6196,1897
36226,0,4229,1514,8023
36227,0,3746,3425,2714
36228,0,0,1723,0
36229,0,2825,8075,5890
36230,2574,7571,2634,9644
36231,3527,1839,4646,1389
36232,8094,11458,5255,0
36233,0,1198,4971,1078
36234,5233,0,3178,0
36235,10308,350,4046,0
36236,0,745,6071,6076
36237,1212,1512,3968,6071
36238,6764,10132,0,3032
36239,2443,0,0,5730
36240,4779,4825,4618,0
36241,1624,8731,0,3563
36242,0,9226,6533,2860
36243,210,4630,0,0
36244,2008,5835,9130,9359
36245,1246,0,1044,4029
36246,4591,2627,3601,0
36247,6419,2881,0,0
36248,3792,3027,3142,639
36249,0,4450,5132,0
36250,5987,1980,9270,2220
36251,0,13017,13351,0
36252,598,9989,11892,3859
36253,4153,0,7730,0
36254,2106,4986,1014,6634
36255,1384,1549,16777,3289
36256,782,4009,6046,2727
36257,0,0,0,2359
36258,4858,2731,5110,3115
36259,2018,0,5006,0
36260,0,0,271,2751
36261,0,7345,5720,6123
36262,14199,678,0,11358
36263,1722,0,0,4216
36264,0,4163,2585,7245
36265,1943,0,4090,5715
36266,5030,5525,5864,0
36267,0,9730,0,4321
36268,0,0,13361,3683
36269,3291,0,10458,2944
36270,3502,1770,0,2348
36271,1832,2600,2487,1114
36272,0,2665,844,0
36273,11399,281,1390,0
36274,4935,4444,5059,0
36275,1287,0,7021,1970
36276,5221,0,3334,0
36277,0,2679,0,3757
36278,6511,3452,3634,0
36279,0,0,0,6324
36280,9279,0,0,0
36281,0,3457,7988,5622
36282,11776,8209,0,1819
36283,0,2411,0,8385
36285,1575,0,5037,3615
36286,2810,6913,0,4123
36287,4571,3413,0,0
36288,7603,2002,3583,10079
36289,4442,1662,0,6538
36290,10381,4689,5750,0
36291,1377,2192,0,3259
36292,4752,2070,7498,0
36293,440,1933,8044,4914
36294,13545,4180,3090,2027
36295,4474,0,4019,2640
36296,0,10720,1621,9082
36297,0,0,0,6732
36298,6642,0,537,3137
36299,3800,2488,3218,3869
36300,0,4660,4722,0
36301,2785,6038,14691,1440
36302,3621,0,6466,4574
36303,0,9272,4232,4381
36304,4826,546,0,5601
36305,1193,3990,10870,4886
36306,14557,0,15183,3615
36307,0,0,6680,7249
36308,0,2094,3836,0
36309,7575,0,1942,7479
36310,5238,0,4140,0
36311,0,1964,3954,0
36312,0,3362,3823,4688
36313,7151,887,0,2557
36314,4760,0,5175,789
36315,4819,4387,1161,2392
36316,5461,0,4499,4239
36317,7492,2064,4506,4875
36318,2880,6551,3215,977
36319,1646,0,11580,0
36320,7804,0,2266,2251
36321,9477,9774,755,2477
36322,0,6714,0,509
36323,1410,0,0,0
36324,4960,2242,3245,3846
36325,8013,0,0,2664
36326,2010,2060,0,7805
36327,3910,0,3613,8489
36328,6002,0,9222,4348
36329,4367,3365,4856,0
36330,4563,296,0,0
36331,0,4729,1762,2495
36332,20047,8284,10374,4573
36333,4319,1098,1525,4641
36334,2152,4776,0,4059
36335,5180,3336,3942,0
36336,5925,5186,6325,1309
36337,8485,0,14595,7124
36338,0,6399,678,390
36339,0,0,5106,0
36340,4645,3292,3101,7843
36341,9658,8974,3646,7081
36342,9268,0,0,4119
36343,10760,10042,0,3645
36344,4817,4959,3630,4382
36345,3336,3152,6915,8858
36346,2925,5617,6428,0
36347,4796,5718,6374,7263
36348,0,3892,0,1261
36349,3324,1240,2182,0
36350,4538,0,2657,5276
36351,8140,4578,15451,3204
36352,5532,0,3423,10752
36353,0,4717,4553,2482
36354,0,0,0,2358
36355,0,5078,0,0
36356,0,5578,0,5981
36357,5257,610,0,8012
36358,0,7856,643,0
36359,4065,7805,2353,8593
36360,7679,6890,8646,8938
36361,0,4774,1350,892
36362,1862,2306,2888,0
36363,0,564,548,12532
36364,9140,0,10469,0
36365,4851,0,2874,4201
36366,4598,0,4030,0
36367,2585,4708,5067,11860
36368,0,3524,1391,4157
36369,10198,0,0,3240
36370,8947,3977,1903,0
36371,0,7199,2695,642
36372,6666,5786,1410,0
36373,10743,1747,2500,3086
36374,5545,10146,0,3790
36375,4557,0,4858,0
36376,3528,0,0,3694
36377,0,0,8804,2659
36378,8759,1612,0,7860
36379,2339,0,2845,0
36380,5165,4793,11335,0
36381,8332,7799,4385,0
36382,1486,823,4392,5319
36383,0,0,4641,7803
36384,6884,9455,1918,0
36385,3928,5421,2365,6474
36386,0,5009,1558,1945
36387,0,6517,5197,7963
36388,234,9929,0,0
36389,0,0,4115,5015
36390,6822,0,3960,870
36391,0,1671,0,1990
36392,13854,9582,5088,4148
36393,0,2557,0,1340
36394,3732,4143,0,12833
36395,323,0,1570,2318
36396,0,3227,7553,0
36397,6974,10237,4237,0
36398,3978,0,10658,2577
36399,364,6193,4915,2142
36400,1351,7703,4367,0
36401,8588,2055,2015,4666
36402,9185,5177,3759,4426
36403,11166,0,0,0
36404,5030,0,8012,0
36405,1601,9852,8544,12846
36406,0,5500,344,7336
36407,3108,951,0,0
36408,1370,0,1235,0
36409,12892,14425,5763,0
36410,3268,5241,5111,5855
36411,8378,4762,4204,2251
36412,1979,1999,6364,0
36413,6293,4635,0,934
36414,0,6388,2157,1689
36415,2735,7783,2559,9546
36416,573,8866,0,3304
36417,2681,3786,0,4106
36418,1720,3369,0,10969
36419,0,7891,993,0
36420,7831,3024,0,5586
36421,2169,5256,4543,4349
36422,2719,3841,3821,734
36423,521,0,1260,2465
36424,3977,4070,3373,0
36425,0,4543,5326,7110
36426,0,0,0,3411
36427,8594,254,0,7665
36428,1074,10870,1732,4930
36429,3045,4220,5059,3286
36430,0,7293,4953,0
36431,9263,0,3061,3218
36432,0,4996,0,7163
36433,0,4304,0,4749
36434,0,3896,4393,4276
36435,4792,10195,6433,0
36436,1029,11100,3702,0
36437,4118,2665,3716,8300
36438,0,6463,5429,0
36439,2160,1912,0,0
36440,7954,2703,5217,4103
36441,6473,2764,8965,5629
36442,4794,7105,571,0
36443,5769,6618,3358,434
36444,10595,0,3132,0
36445,3937,5085,8615,0
36446,0,6899,0,5099
36447,921,6146,5376,4587
36448,0,10108,0,8857
36449,5494,0,1991,14090
36450,3380,0,0,8532
36451,4769,5958,13775,0
36452,871,5469,0,3941
36453,2369,17554,0,5614
36454,6620,0,1257,0
36455,0,0,2898,1209
36456,4895,0,2768,0
36457,0,4055,247,2972
36458,1069,19042,0,2967
36459,0,5082,3938,7450
36460,5995,1119,6686,0
36461,6155,3757,1515,1607
36462,6187,0,5556,882
36463,7345,0,1274,9250
36464,3406,0,4184,0
36466,2546,0,2827,11352
36467,3905,3793,4725,0
36468,4569,0,0,0
36469,0,4911,3552,2367
36470,2606,3289,4960,1193
36471,3615,2767,4118,5210
36472,464,4941,8257,2076
36473,8140,10241,0,529
36474,3809,4824,388,0
36475,0,5031,9386,8223
36476,8898,0,0,3345
36477,7425,0,11932,4173
36478,0,6036,4424,0
36479,0,9073,565,0
36480,1031,7627,5482,17710
36481,3360,11053,6537,937
36482,5291,2405,4917,254
36483,0,3992,3770,211
36484,4810,0,3221,10072
36485,0,2466,5788,1989
36486,6430,0,13079,10840
36487,8830,3862,3211,3815
36488,12576,2022,6226,4300
36489,2012,0,0,754
36490,0,2265,1532,0
36491,1000,2748,7462,2229
36492,9002,5088,4640,2931
36493,0,0,5255,8114
36494,312,3430,7465,10658
36495,5900,8393,6727,0
36496,3715,9662,2762,4080
36497,569,0,908,953
36498,4282,0,1969,11674
36499,0,5298,6563,0
36500,0,9649,9106,0
36501,9144,4921,9264,1507
36502,2831,0,3954,0
36503,4502,6469,8546,0
36504,0,0,2873,0
36505,2322,7364,7799,3998
36506,5924,2916,6519,4454
36507,2687,4305,4202,402
36508,3943,0,0,370
36509,4546,5169,5794,4034
36510,3617,3805,1304,2353
36511,9337,0,0,7401
36512,0,4099,6246,6321
36513,4246,8057,5306,0
36514,3039,5206,0,7705
36515,4952,0,4922,2561
36516,0,5233,9059,5692
36517,0,0,241,17009
36518,4895,3377,1951,4988
36519,4174,4421,0,6846
36520,3364,0,11605,0
36521,1565,4777,0,0
36522,256,0,0,4080
36523,9953,12331,4643,7807
36524,2004,10647,2464,13372
36525,1780,0,9110,4373
36526,0,6928,0,0
36527,9974,0,8978,4453
36528,0,6937,2919,3488
36529,5582,5044,0,7646
36530,3002,0,0,2952
36531,4741,0,15136,4004
36532,8344,0,6515,1756
36533,353,0,5085,1868
36534,8074,6611,2338,11913
36535,1095,1822,10334,5005
36536,5849,188,3167,4968
36537,5542,0,0,6246
36538,1135,655,4450,3893
36539,9048,0,4804,1311
36540,1706,8145,3599,4904
36541,0,862,0,5776
36542,989,2695,0,8750
36543,5187,1045,6195,0
36544,12688,4493,4723,588
36545,0,4611,11221,0
36546,0,8011,6944,5190
36547,16317,6710,5011,4452
36548,6097,4315,4402,5685
36549,2478,1886,4308,12984
36550,4859,2126,7630,1899
36551,0,0,4945,2609
36552,4069,5267,5944,0
36553,3779,5520,8435,4918
36554,4703,4788,0,534
36555,438,4414,6034,4057
36556,3016,9401,713,21118
36557,3504,3959,0,5671
36558,5417,1196,14609,0
36559,0,8785,0,3432
36560,5977,0,6790,0
36561,3672,5641,5821,2062
36562,455,1356,7059,4671
36563,0,2592,12431,3688
36564,8073,3294,7921,0
36565,16875,0,355,7966
36566,1630,10666,0,2961
36567,4913,3185,0,4243
36568,8265,5204,1175,2737
36569,1678,0,0,951
36570,301,0,1811,8493
36571,4226,5011,10539,5039
36572,0,10628,0,6574
36573,7634,4396,0,9246
36574,10236,6705,3171,5509
36575,5646,6705,1383,0
36576,9822,3538,593,0
36577,0,2001,2305,0
36578,5364,0,2773,0
36579,6007,0,3395,1839
36580,3732,2617,0,4866
36581,7700,1383,2439,0
36582,8669,0,0,3379
36583,0,10064,12120,0
36584,0,5225,0,1264
36585,1230,0,3083,13233
36586,7748,0,0,8668
36587,2324,0,0,0
36588,0,8392,2451,0
36589,661,4226,3531,3684
36590,4790,3261,12188,677
36591,2301,846,0,12174
36592,1641,12273,1356,2052
36593,1531,7369,1575,6537
36594,1237,2970,0,0
36595,0,0,9855,3226
36596,3220,12000,0,5253
36597,0,3258,4482,7397
36598,9604,4821,0,2803
36599,0,2294,2635,0
36600,5790,0,4784,7124
36601,1849,3712,0,10822
36602,7330,6174,3657,790
36603,3263,7256,2549,0
36604,0,4070,600,4097
36605,11001,634,265,9133
36606,0,0,7231,3826
36607,0,1498,1123,2994
36608,1320,3214,0,0
36609,367,1231,536,4158
36610,4592,0,1314,6880
36611,1918,3316,0,3919
36612,5861,7155,6255,6326
36613,6350,1560,11142,10472
36614,0,3994,8673,747
36615,2916,1296,2525,949
36616,4753,779,0,0
36617,0,2391,1668,6421
36618,0,4140,8847,295
36619,1612,10207,1023,0
36620,0,3465,7825,0
36621,4584,2240,7033,2187
36622,0,6621,0,3037
36623,3696,2569,6401,3457
36624,0,4446,6415,5104
36625,2415,5246,1885,0
36626,4014,0,0,0
36627,0,0,0,4686
36628,4700,8169,313,2862
36629,6235,3174,3615,4181
36630,0,12400,7829,9725
36631,6701,4894,2779,0
36632,693,4498,4419,941
36633,7422,1388,965,2585
36634,4367,6728,0,6389
36635,321,11860,5482,0
36636,0,1155,0,3560
36637,8175,5558,2294,2877
36638,4070,0,3895,5446
36639,12582,0,0,10268
36640,668,5091,7214,7833
36641,3178,1706,0,0
36642,4773,0,5097,4917
36643,2690,0,9474,0
36644,0,525,640,0
36645,2300,1746,4281,0
36646,0,0,5970,2725
36647,3463,3320,0,0
36648,1740,0,1869,0
36649,8560,5050,1526,1947
36650,2131,6775,0,4348
36651,11376,4734,0,2146
36652,5125,0,8597,2963
36653,4399,7158,0,2522
36654,9598,0,1775,3472
36655,0,0,7152,3797
36656,5433,4374,4182,4658
36657,4871,0,2404,0
36658,4649,6535,4086,0
36659,3788,4375,4136,4112
36660,0,0,937,7608
36661,11706,6137,1523,0
36662,472,9467,6212,0
36663,6387,7299,0,13601
36664,0,0,2234,2262
36665,2834,4155,2965,3881
36666,864,6195,5217,8915
36667,0,0,1996,3651
36668,7814,2645,1861,0
36669,10726,0,4576,841
36670,8324,2490,9489,0
36671,0,4169,0,4782
36672,0,6317,16320,4864
36673,3819,0,2776,2373
36674,2129,5377,4272,0
36675,0,0,0,3749
36676,13868,2431,7738,0
36677,0,6894,11262,5151
36678,1289,3063,5641,0
36679,8435,0,0,5745
36680,6497,5074,0,0
36681,0,0,0,9007
36682,412,2213,3315,2502
36683,0,332,1375,3916
36684,0,0,828,6320
36685,509,3448,4352,2786
36686,4296,0,2067,4212
36687,3135,5042,3334,366
36688,5623,1157,1726,11868
36689,0,4370,1039,0
36690,3075,466,9959,0
36691,5198,8019,0,4942
36692,4826,2389,8437,858
36693,5630,10239,0,0
36694,4520,4362,6592,6262
36695,0,6206,2054,0
36696,11395,1053,2657,6934
36697,4843,0,16183,0
36698,2615,1936,0,4166
36699,2089,5133,4035,1167
36700,7968,8224,10678,1454
36701,2102,3148,0,0
36702,1315,9881,0,7157
36703,1002,9917,3312,643
36704,4508,0,0,5230
36705,5820,9406,1957,764
36706,6673,4153,5242,0
36707,4439,0,4709,4192
36708,0,4133,0,0
36709,6421,1501,17229,6515
36710,863,2978,6832,4356
36711,7410,1866,2912,0
36712,2104,8695,11192,4225
36713,4950,475,0,465
36714,0,0,11351,7485
36715,0,987,2945,19822
36716,2112,5353,0,1375
36717,2484,2982,8264,2969
36718,0,0,2818,670
36719,0,0,2848,3231
36720,348,0,8749,8781
36721,0,4863,4114,8796
36722,8651,456,0,3882
36723,7527,4384,7216,3589
36724,0,4068,14549,1272
36725,0,0,0,3624
36726,5035,7126,295,2473
36727,0,6309,0,3924
36728,0,1907,4036,7357
36729,4682,0,4265,0
36730,3941,5260,0,2595
36731,0,4933,0,10877
36732,4174,0,0,2916
36733,0,2941,0,483
36734,6150,0,5938,0
36735,5309,9555,3531,0
36736,1853,0,0,4872
36737,4094,0,3759,5844
36738,1340,1706,3764,1172
36739,1653,17025,4014,0
36740,5313,0,0,6191
36741,9536,0,5024,229
36742,0,4051,7249,6591
36743,4931,438,0,0
36744,2357,9434,0,1437
36745,0,0,0,5240
36746,0,1679,9999,1689
36747,0,6043,8273,3729
36748,7741,458,0,4127
36749,0,5822,10410,569
36750,1122,3512,0,3713
36751,6080,1170,0,0
36752,4494,4330,0,3061
36753,7181,268,0,10767
36754,1888,7308,0,0
36755,5937,5528,5928,0
36756,4316,5846,0,2922
36757,3068,0,0,11655
36758,2942,1556,0,4879
36759,5997,9994,2202,0
36760,0,367,0,0
36761,11032,1006,3739,4504
36762,7381,0,20331,2536
36763,3997,0,0,4239
36764,0,4586,1795,0
36765,2626,1197,2920,278
36766,3238,0,3177,0
36767,0,2992,4049,0
36768,4450,2420,0,0
36769,4704,601,5581,6602
36770,5426,1831,9788,0
36771,4696,3106,4754,3547
36772,2922,7612,7860,0
36773,1539,0,2969,7388
36774,6232,6055,11613,7292
36775,0,4165,6154,6566
36776,4254,735,2473,2135
36777,0,6815,592,2231
36778,0,10688,4136,5378
36779,9017,386,1310,2256
36780,0,1542,238,3643
36781,730,3126,904,0
36782,1610,332,3329,9495
36783,2043,1791,4276,3036
36784,6105,5101,1474,685
36785,3105,11211,5078,0
36786,3416,7158,6209,0
36787,9319,2192,3623,1131
36788,0,1580,2490,6320
36789,0,4430,3454,0
36790,779,0,1589,7318
36791,4162,0,1460,10520
36792,1562,0,0,4156
36793,3416,1351,5537,0
36794,2228,0,0,5803
36795,4590,2135,2372,1253
36796,0,7210,3430,1680
36797,8560,3293,0,0
36798,0,0,0,6234
36799,7628,0,9944,4442
36800,5029,0,1574,2389
36801,9443,6128,0,0
36802,0,5453,0,4717
36803,1850,341,3351,9534
36804,4651,5686,4715,2756
36805,1711,5155,1909,6466
36806,0,4668,4902,0
36807,7957,3602,7495,0
36808,4078,0,2790,4417
36809,1905,10761,1967,0
36810,1912,7932,6830,715
36811,12482,4007,3633,2293
36812,8645,4140,8904,9796
36813,9781,0,8944,3578
36814,5015,2790,1947,0
36815,7762,3465,205,0
36816,0,15097,0,8249
36817,4098,4859,2138,0
36818,2444,2326,0,4684
36819,11775,0,0,6034
36820,9628,11031,1813,4125
36821,307,0,0,6883
36822,458,3499,2266,0
36823,0,941,0,6020
36824,12033,0,4459,6594
36825,1212,13966,0,8159
36826,0,12005,3868,5044
36827,0,5500,5531,5376
36828,5470,3179,7038,7774
36829,8580,0,6682,4026
36830,0,0,6605,0
36831,1138,5093,0,0
36832,7651,7148,0,0
36833,4327,1376,5104,13018
36834,2718,4247,6162,0
36835,4518,2016,871,0
36836,3467,1506,6962,316
36837,9376,7972,4733,4030
36838,0,0,950,7752
36839,5282,7974,4830,0
36840,6977,2317,3355,16046
36841,0,537,6696,4211
36842,3364,4632,1244,7119
36843,0,5995,9984,0
36844,0,0,5905,0
36845,14826,4780,5082,5525
36847,2786,3666,4142,1376
36848,5739,3055,11542,3974
36849,1658,8340,1139,5929
36850,3808,0,0,7686
36851,8199,0,15561,14247
36852,0,9162,5083,3191
36853,6625,5752,2266,1907
36854,0,0,5343,3205
36855,0,0,4583,1495
36856,1860,8868,0,5110
36857,727,8991,1270,2777
36858,8211,4417,7636,0
36859,0,1806,2327,0
36860,8287,0,3327,4401
36861,4803,0,753,0
36862,753,4020,8596,6270
36863,5220,2367,3765,0
36864,0,4187,3409,683
36865,342,5142,0,10887
36866,4827,4987,5299,3579
36867,303,6347,4774,6408
36868,0,266,5307,279
36869,5783,3401,725,0
36870,2013,7691,1697,2174
36871,0,12708,4707,2967
36872,0,2074,0,3054
36873,8412,1272,10341,5996
36874,7697,3067,0,6052
36875,13134,3626,1543,2931
36876,7422,0,0,4409
36877,0,9814,0,4827
36878,1878,0,2491,4730
36879,0,0,6482,915
36880,4188,2405,0,759
36881,0,5095,6387,688
36882,3754,5111,4419,6214
36883,2830,4026,7551,3514
36884,7520,0,0,0
36885,2032,6073,8113,11921
36886,5311,7857,3257,8798
36887,5433,0,2994,10415
36888,4352,0,4301,5025
36889,2237,7803,4555,7120
36890,0,0,0,399
36891,2522,0,13221,983
36892,0,7311,6909,4660
36893,0,9178,15833,8741
36894,4498,2512,0,4671
36895,0,0,7976,0
36896,4727,0,6054,4552
36897,0,5091,2270,5010
36898,955,0,4979,1934
36899,4317,9292,579,4001
36900,9295,785,0,0
36901,7693,0,0,0
36902,0,0,1195,2838
36903,5104,2805,9044,7146
36904,0,442,0,0
36905,0,2368,4862,8112
36906,834,5477,3131,5480
36907,13531,8453,5891,15298
36908,2514,0,8710,10443
36909,11173,4042,8989,0
36910,2188,1663,4424,2614
36911,0,4360,16239,1240
36912,0,3856,1907,3964
36913,7712,8412,5544,1718
36914,7153,2275,6937,2242
36915,0,0,3935,5023
36916,5631,0,3283,0
36917,5162,4872,599,3840
36918,4338,3049,0,4980
36919,7228,4547,0,0
36920,1699,4707,0,2742
36921,0,2542,5181,4120
36922,0,1515,5215,3049
36923,5261,0,4918,4815
36924,4802,3208,4828,3926
36925,1818,0,4202,0
36926,4874,2797,3004,12321
36927,0,8121,7039,3392
36928,232,0,907,2132
36929,0,0,3375,0
36930,1434,1690,4895,12975
36931,6947,4870,9898,0
36932,8050,0,0,5464
36933,1921,4314,3504,8114
36934,3864,0,5025,0
36935,0,5917,3357,0
36936,0,14107,1462,4213
36937,6713,2743,2985,7827
36938,0,4700,0,0
36939,228,0,13879,1992
36940,5322,874,1011,5214
36941,5233,2561,3179,1268
36942,1739,3188,724,962
36943,0,4267,0,4350
36944,0,8129,498,0
36945,3362,10980,10847,11438
36946,0,5104,3026,1003
36947,1994,4590,0,730
